Timestamp,Lane ID,Time of Day,Day of Week,Weather Condition,Lane Width (m),Road Type,Season/Month,Occasion/Event,Location,Traffic Density (Vehicles)
2022-04-19 13:53:13,4,2,6,1,30,1,4,0,1,1486
2023-10-30 13:34:52,1,1,6,3,30,1,2,2,5,1469
2023-12-07 09:07:55,3,4,1,1,20,1,1,2,0,1858
2021-04-10 11:26:54,1,3,3,3,20,3,3,2,0,1840
2024-03-22 23:01:21,2,3,6,4,30,3,2,2,5,1359
2020-10-17 05:13:30,4,2,6,3,30,1,3,2,1,1440
2024-05-19 16:54:02,1,4,3,2,25,2,1,0,2,1742
2023-06-23 04:58:49,3,3,1,1,15,1,4,2,3,1237
2020-06-10 00:21:55,4,5,5,4,30,3,4,2,5,1510
2020-09-21 17:29:38,4,2,6,1,20,2,3,1,0,1507
2020-02-05 02:01:44,2,1,2,5,10,1,4,0,1,1252
2021-11-19 08:49:48,4,1,5,5,20,2,4,3,3,1376
2021-12-27 10:58:52,4,3,2,2,25,2,3,3,5,1811
2022-01-24 00:45:45,3,3,5,5,30,3,2,3,5,1252
2024-09-02 09:15:31,4,3,1,4,25,3,1,2,6,1318
2023-01-23 19:02:27,2,1,1,5,15,2,4,2,0,1153
2022-11-20 18:24:40,2,4,1,4,30,1,2,3,1,1765
2021-11-09 18:41:22,4,4,6,4,25,1,4,1,4,1785
2023-01-17 16:05:12,3,1,4,1,20,1,2,1,2,965
2022-11-03 15:18:40,2,1,2,2,15,3,3,0,4,1097
2022-10-01 16:28:42,3,2,7,1,20,1,2,2,1,1507
2024-03-04 03:11:23,4,2,7,3,25,2,4,0,3,1660
2020-05-09 16:39:23,3,1,3,2,25,2,1,0,4,1148
2020-12-26 08:46:22,4,1,2,2,15,2,4,2,3,1133
2020-01-03 00:54:53,1,5,7,4,30,3,4,3,4,1771
2022-05-26 12:16:03,3,2,6,5,10,3,4,3,6,1658
2022-08-03 13:47:25,1,5,5,1,15,1,1,3,6,1242
2024-02-11 22:06:52,3,2,2,5,10,3,2,3,0,1700
2021-07-25 06:56:30,3,3,7,5,30,1,2,3,4,1211
2020-02-09 18:49:02,3,1,6,3,25,3,4,3,0,1117
2021-11-21 15:20:52,2,1,3,4,10,3,1,2,2,1134
2024-05-29 21:06:46,1,2,6,5,15,2,1,0,5,1616
2020-03-06 20:32:52,2,5,5,5,30,1,3,1,1,1414
2020-05-13 19:36:57,4,3,3,5,20,1,2,3,2,1082
2023-02-09 22:17:01,4,5,4,1,30,1,2,1,0,1510
2021-04-10 20:38:24,4,5,7,5,10,1,2,3,2,1639
2024-05-30 06:04:20,1,1,6,5,30,1,2,0,2,1146
2020-04-21 21:46:28,4,2,5,2,30,2,2,3,5,1749
2021-01-14 11:32:13,4,3,5,3,30,1,1,2,3,1343
2020-08-21 21:25:28,2,5,2,2,30,2,3,0,1,1334
2021-01-11 01:28:28,1,2,2,1,10,1,4,1,5,1615
2024-03-24 02:57:04,3,3,2,3,25,1,3,1,5,1544
2021-08-17 11:43:14,2,1,6,5,25,1,2,3,3,1212
2020-08-11 01:11:57,3,1,2,2,30,1,3,3,0,1464
2023-03-05 04:15:38,4,3,7,3,10,2,2,3,4,1411
2023-12-09 16:21:02,4,1,6,4,10,3,3,2,3,1311
2021-12-25 13:01:16,4,2,1,1,20,1,1,2,4,1803
2022-09-19 12:51:03,2,2,6,2,30,2,3,0,6,1305
2024-06-30 16:13:00,4,4,5,5,20,3,3,3,1,2024
2020-12-12 15:49:08,1,3,5,1,10,3,3,3,6,1628
2023-04-08 22:19:50,1,3,2,3,20,3,3,0,0,1555
2020-12-08 12:22:00,2,2,5,1,10,3,2,0,4,1646
2024-04-16 08:07:27,2,1,6,2,20,1,1,3,0,1169
2022-10-13 15:29:41,4,3,3,4,15,1,2,2,3,1178
2021-06-12 10:47:00,3,3,4,4,30,1,3,1,6,1739
2021-01-12 23:49:03,2,2,1,1,30,2,1,2,1,1626
2024-03-06 16:29:18,3,5,3,4,30,2,1,1,4,1452
2021-04-09 05:34:20,3,4,4,5,15,2,3,0,5,1923
2021-08-11 10:35:43,1,5,3,5,25,1,4,2,3,1473
2021-12-31 22:18:08,2,4,1,1,10,1,1,2,4,1769
2023-04-29 12:51:22,4,2,1,5,30,2,2,0,6,1718
2023-03-29 23:43:46,3,3,6,2,15,2,1,3,1,1229
2020-07-06 23:23:24,3,3,2,4,20,3,4,0,5,1157
2024-09-07 02:51:09,4,1,6,4,20,1,2,0,2,1330
2022-02-12 17:49:14,3,1,2,4,15,3,1,1,6,1403
2021-04-18 15:18:35,4,2,2,1,25,3,2,1,3,1456
2023-11-04 07:24:29,4,5,3,3,10,2,3,0,0,1217
2022-01-09 17:44:51,3,3,3,4,20,3,4,3,4,1085
2021-06-17 08:18:52,3,3,7,2,10,1,3,1,3,1576
2022-12-30 20:10:51,2,3,4,2,25,3,2,0,1,1064
2021-06-17 20:15:57,1,3,5,5,10,3,2,2,0,1474
2021-01-01 12:01:09,2,4,1,4,20,3,3,0,1,1953
2021-09-15 07:15:28,3,1,6,5,10,2,3,2,3,1224
2021-04-07 19:50:16,3,1,4,4,30,3,4,1,0,1320
2020-02-07 13:17:55,2,4,7,2,20,3,4,2,1,2062
2023-05-04 00:55:04,1,4,6,5,10,2,4,3,1,1951
2023-07-28 19:36:39,4,3,4,2,25,2,2,1,0,1478
2020-07-01 20:34:31,1,2,5,1,30,2,3,1,2,1467
2023-02-21 07:38:55,2,5,3,4,30,2,2,0,4,1217
2023-08-09 16:17:03,2,3,7,1,30,3,2,0,5,1218
2024-09-02 14:32:17,1,1,1,1,20,1,3,2,5,1197
2024-05-24 23:26:59,3,2,2,4,10,3,4,1,1,1669
2023-02-25 20:17:51,1,3,5,5,30,3,4,2,6,1411
2023-10-19 05:35:19,1,4,6,2,15,2,1,3,4,2060
2023-11-16 10:39:39,2,5,1,2,10,1,2,1,6,1227
2020-12-05 10:12:06,1,5,4,4,15,1,3,0,3,1090
2022-07-04 14:36:12,4,2,1,2,20,2,3,2,3,1413
2022-03-11 15:41:21,3,4,4,5,10,2,4,2,5,1806
2023-11-21 20:20:16,4,3,7,3,15,3,1,1,1,1339
2022-08-18 07:24:06,2,5,4,1,20,1,3,2,6,1302
2023-09-30 19:29:28,2,1,7,4,25,3,4,1,5,1271
2022-10-31 12:49:34,4,3,7,1,10,3,3,3,1,1648
2022-05-05 04:39:54,3,3,7,5,25,2,4,0,2,1198
2021-07-09 23:27:20,4,5,3,3,10,3,4,1,3,1369
2021-09-07 07:04:58,3,5,6,2,20,1,2,0,2,1235
2021-04-25 09:35:01,1,4,4,5,15,1,3,0,6,1645
2020-06-29 18:13:55,2,1,2,3,30,3,2,2,5,1202
2021-08-25 10:33:13,3,1,4,2,20,3,4,1,2,1185
2021-03-02 22:55:33,1,1,5,5,30,3,2,1,4,1320
2021-03-19 06:28:05,3,2,7,4,10,2,4,2,1,1793
2020-04-23 17:48:40,4,2,4,3,10,2,3,1,0,1551
2023-06-01 09:08:21,1,4,4,1,15,1,2,2,6,1885
2020-03-30 09:47:33,2,3,5,4,10,2,2,1,6,1304
2020-12-05 06:45:24,2,3,4,4,25,1,3,2,5,1796
2020-11-22 10:13:35,3,2,3,3,20,3,2,0,6,1672
2021-08-20 19:56:42,2,4,2,4,20,2,1,1,2,2097
2020-03-29 12:17:52,2,3,4,3,10,2,3,3,5,1680
2021-08-04 06:56:36,4,5,4,2,25,1,4,1,1,1365
2021-04-30 12:52:52,1,2,5,5,10,3,1,2,3,1711
2021-09-03 05:24:02,3,3,4,5,30,2,4,3,3,1253
2023-03-22 09:54:37,3,3,3,4,10,2,2,3,2,1200
2022-07-23 03:46:10,1,3,6,1,10,1,1,0,5,1175
2023-07-29 00:54:57,3,1,3,4,15,3,4,2,1,1272
2024-06-11 05:57:35,2,3,1,4,15,1,3,3,4,1782
2020-01-17 21:33:45,2,1,6,2,10,2,3,0,3,1088
2024-03-16 02:06:05,3,5,7,1,25,1,3,2,0,1447
2020-08-04 22:03:39,2,4,7,3,10,2,4,0,4,1960
2020-11-01 10:09:57,4,4,4,4,30,1,3,0,0,1563
2020-09-03 11:33:35,4,2,2,2,25,3,1,2,0,1613
2024-06-16 11:46:59,4,4,2,3,20,1,2,2,0,1846
2021-05-17 11:55:01,1,3,7,3,10,2,4,2,6,1223
2020-10-04 10:36:11,2,5,7,3,20,2,1,3,6,1827
2023-06-20 20:31:01,3,5,6,4,15,1,3,0,4,1305
2023-08-19 19:34:57,3,5,3,1,10,1,4,0,4,939
2021-07-17 22:33:40,2,3,5,1,15,2,1,2,6,1215
2022-07-20 22:29:09,4,5,6,5,10,1,1,2,6,1654
2020-07-19 00:58:09,3,1,6,4,25,1,1,2,2,1290
2023-04-21 16:34:12,3,3,2,5,10,1,1,1,3,1239
2023-01-14 03:00:27,2,3,5,2,10,2,4,2,5,1340
2024-02-12 05:11:51,2,5,6,2,15,1,1,3,6,1575
2022-09-15 22:17:13,1,4,6,1,30,2,1,3,3,1848
2023-02-08 15:17:55,4,3,1,4,25,2,4,3,0,1273
2024-02-25 01:10:38,1,1,6,3,30,1,4,0,6,1233
2020-08-29 22:32:41,3,3,1,5,30,2,4,0,0,998
2024-06-29 04:08:11,4,4,2,3,30,1,1,2,5,1789
2022-04-16 01:46:04,2,1,3,5,15,3,2,3,5,1306
2023-06-10 12:59:46,4,5,3,2,20,1,4,1,4,1448
2022-09-08 23:15:01,1,2,4,2,15,3,3,3,4,1304
2021-06-20 03:24:23,2,5,6,2,15,3,2,0,5,1471
2023-01-30 12:45:12,3,5,3,3,10,2,1,3,3,1511
2024-01-24 07:06:02,3,1,1,2,25,2,2,1,0,1111
2020-03-23 13:14:24,2,3,5,3,25,3,3,1,5,1692
2024-03-30 07:40:32,3,4,7,3,30,2,1,0,0,1743
2020-12-26 00:59:17,3,3,7,2,20,3,4,2,5,1214
2020-10-30 11:34:33,4,5,5,4,10,1,3,0,1,1289
2024-04-15 21:50:07,1,4,1,2,30,1,4,3,1,1685
2022-05-07 10:41:49,3,1,1,3,10,2,3,2,0,1302
2022-06-11 07:01:32,2,3,2,4,30,1,2,0,0,1241
2021-01-08 21:12:47,4,1,7,4,20,3,2,3,6,1508
2021-01-01 14:04:09,3,5,2,2,20,2,4,1,4,1490
2024-05-16 14:15:39,1,5,5,3,30,1,3,3,4,1368
2021-05-13 05:01:56,3,5,6,4,20,3,1,0,3,1455
2024-03-14 05:24:01,2,2,6,2,30,2,4,0,5,1443
2024-08-05 07:21:45,2,2,6,4,10,2,2,2,0,1731
2022-01-26 16:34:26,1,5,5,1,10,2,4,3,3,1329
2021-01-28 01:48:48,3,1,7,5,10,3,4,3,1,1225
2021-08-13 08:28:09,1,5,6,5,20,3,4,1,3,1385
2024-02-16 09:51:06,1,4,2,2,10,2,4,3,1,1817
2021-10-17 03:06:44,1,1,6,5,25,3,1,3,3,1336
2023-07-31 03:56:41,4,1,1,2,25,3,1,3,3,1184
2023-10-19 22:37:48,1,3,5,3,20,1,3,2,6,1639
2021-03-13 12:08:55,4,1,7,2,25,1,2,1,0,1179
2021-10-08 21:19:46,3,2,4,2,10,2,2,2,0,1732
2022-10-25 10:40:13,4,4,6,4,10,1,3,1,2,2088
2023-11-23 13:38:11,1,3,4,5,25,2,2,2,6,1165
2020-12-22 10:06:26,4,4,1,4,20,1,2,0,6,1734
2023-09-08 14:52:52,3,3,6,4,10,3,3,3,1,1754
2022-04-04 12:43:24,1,3,5,3,20,3,1,0,2,1197
2021-06-29 06:26:18,4,4,6,2,20,2,3,3,4,2301
2020-03-01 02:30:22,3,5,7,5,30,1,2,0,0,1194
2024-05-22 04:51:04,2,5,1,1,15,3,4,3,0,1343
2020-06-21 00:55:44,2,5,7,4,30,2,1,2,6,1607
2023-05-07 22:59:44,4,3,7,3,15,3,1,0,3,1077
2021-02-21 17:53:35,4,2,2,5,20,2,2,2,1,1754
2022-04-02 01:35:32,3,1,2,5,25,2,1,0,4,1239
2023-02-28 04:50:51,1,4,3,4,15,2,2,2,4,2007
2020-12-05 02:10:59,3,5,5,1,10,2,1,1,3,1463
2024-07-31 11:06:14,2,3,4,2,10,2,4,1,3,1192
2021-05-03 21:02:21,3,1,4,4,10,2,3,2,6,1393
2020-03-31 10:13:42,3,3,3,2,30,1,4,2,1,1313
2023-11-20 07:38:50,4,1,4,1,25,3,2,1,5,1209
2020-05-13 21:51:24,4,3,4,4,15,3,3,0,2,1705
2020-07-11 01:55:17,2,1,6,3,30,2,3,3,4,1178
2023-08-31 09:27:16,3,1,2,3,10,3,3,0,1,1241
2021-06-19 15:32:50,3,2,5,1,25,2,2,0,2,1569
2022-12-05 09:23:29,4,4,1,1,30,1,2,3,1,1841
2020-02-03 02:20:04,3,2,2,5,20,2,3,0,2,1548
2023-10-08 03:52:24,4,2,3,2,20,3,3,3,0,1395
2023-01-20 08:53:44,2,3,5,2,20,1,1,3,3,1148
2020-01-13 16:08:45,1,4,7,3,25,3,2,2,6,1899
2024-04-21 17:31:51,1,2,1,1,20,2,1,1,0,1748
2022-07-23 12:43:58,4,2,7,4,30,3,1,0,4,1471
2021-05-29 11:22:25,4,2,3,4,30,2,4,3,1,1795
2022-07-16 12:10:21,4,2,2,1,20,1,3,0,4,1417
2024-04-01 04:28:52,3,1,1,1,20,1,1,0,0,1200
2021-08-10 20:53:25,3,3,2,3,20,2,2,0,0,1086
2022-08-19 01:45:58,1,2,7,4,10,3,1,3,5,1660
2024-04-22 10:48:30,2,3,3,1,30,1,3,0,0,1444
2024-03-24 06:07:26,4,5,1,4,15,2,1,1,0,1285
2020-02-09 23:57:18,2,4,6,2,20,2,4,0,6,1843
2022-11-10 03:33:57,2,4,3,4,20,3,4,0,5,1617
2024-05-31 20:00:23,3,2,3,2,30,3,3,2,6,1299
2023-07-16 21:02:17,2,3,2,4,20,1,1,2,6,1311
2022-10-11 07:30:38,1,5,5,3,20,1,4,1,0,1406
2022-07-02 12:48:03,2,2,2,1,25,2,3,0,5,1182
2023-03-21 13:30:44,4,1,3,5,30,1,1,3,5,1307
2024-06-30 07:44:06,2,3,4,2,30,1,1,1,4,1228
2020-10-07 07:00:50,3,5,3,2,20,2,2,1,2,1346
2021-04-11 02:51:16,4,3,3,2,30,2,3,2,5,1573
2024-04-05 18:17:28,3,5,2,4,10,2,4,1,1,1305
2020-10-15 13:51:39,1,3,1,4,15,1,4,1,6,1294
2020-03-13 02:21:02,4,1,4,5,30,1,3,2,3,1265
2020-11-03 21:09:46,1,3,1,2,30,2,2,1,4,1182
2021-05-18 19:18:24,2,3,6,4,25,3,3,0,2,1719
2021-08-30 11:55:13,2,2,3,2,25,3,1,2,6,1595
2022-10-08 03:08:29,2,3,7,2,20,1,3,2,6,1645
2024-05-07 01:39:53,2,2,5,3,30,1,4,1,4,1617
2021-03-22 08:50:44,2,3,4,5,25,2,3,3,3,1523
2022-03-05 03:43:04,3,3,6,5,20,1,3,0,5,1473
2021-02-14 09:49:00,4,5,4,5,30,2,3,0,4,1083
2024-07-01 17:40:08,3,4,6,1,15,2,3,1,0,2044
2023-05-21 06:06:51,2,5,6,5,10,2,4,3,2,1527
2022-12-30 15:26:36,3,5,5,5,20,2,2,2,0,1347
2023-04-15 11:25:42,2,2,5,5,20,3,4,0,4,1460
2021-08-16 12:18:25,1,4,4,4,25,2,4,3,3,1940
2020-07-19 04:24:48,1,4,2,1,15,3,2,0,0,1600
2023-04-19 16:40:21,1,5,2,5,10,3,2,0,6,1271
2023-03-11 09:42:15,3,4,6,5,30,1,4,0,1,1602
2023-02-15 02:00:03,2,1,6,1,30,2,3,3,0,1080
2023-10-23 17:37:09,4,4,6,5,30,1,1,3,2,1800
2023-05-23 15:44:28,2,5,2,4,30,1,3,2,5,1438
2022-06-10 19:41:25,2,4,6,3,30,2,3,1,0,2080
2021-02-08 18:51:33,3,1,6,4,30,1,2,3,3,1212
2021-04-20 22:43:00,4,5,7,5,25,2,3,3,4,1564
2021-11-11 01:37:30,3,4,7,3,30,2,4,3,0,1950
2024-03-01 23:42:33,1,5,7,1,15,2,4,3,3,1382
2024-04-23 00:40:49,2,4,3,2,10,2,1,3,0,1924
2021-09-18 18:04:59,4,2,5,4,15,3,4,1,6,1612
2020-11-30 13:18:04,3,2,3,1,10,1,3,0,2,1168
2024-06-18 08:09:34,3,5,1,5,20,3,4,3,5,1432
2023-01-20 21:25:52,1,1,2,5,25,3,1,1,4,1293
2021-04-21 14:47:38,3,2,4,3,15,1,1,3,6,1785
2022-04-13 15:58:05,4,5,6,5,25,2,4,1,0,1517
2022-02-12 05:32:07,4,5,6,5,30,1,4,1,0,1564
2022-08-08 18:57:19,3,4,3,1,10,2,2,0,2,1598
2022-12-27 17:25:52,1,4,2,2,25,1,3,1,3,1980
2020-10-19 17:02:34,3,1,6,1,20,1,4,0,4,1038
2023-07-20 09:49:18,2,5,4,3,30,2,3,2,1,1594
2021-01-09 04:37:01,4,4,2,5,30,3,2,3,0,1648
2023-06-28 00:52:05,1,1,6,3,25,3,1,2,2,1311
2023-04-01 18:14:35,3,3,2,1,30,1,1,0,5,1166
2021-05-01 15:50:05,1,1,5,3,25,2,1,2,2,1233
2020-08-28 06:41:19,1,2,4,2,15,2,1,1,6,1739
2023-03-05 22:19:19,3,3,3,4,30,2,4,1,4,1196
2020-06-23 16:52:23,4,2,2,4,10,1,4,1,3,1687
2023-11-11 17:13:54,3,4,4,2,25,3,3,3,6,1953
2021-08-16 00:24:44,3,5,5,3,10,3,1,3,3,1511
2021-03-19 11:51:57,1,1,1,2,20,3,2,2,5,1253
2022-10-26 04:02:54,2,5,3,5,20,1,1,0,0,1183
2021-12-18 17:12:12,1,4,1,4,20,1,2,2,1,2023
2023-12-31 06:49:48,4,5,6,1,15,1,3,1,0,1508
2022-11-19 22:29:17,3,3,7,1,25,1,3,1,6,1463
2022-07-28 10:39:14,1,3,6,1,20,1,2,1,0,1079
2023-07-10 01:47:57,3,5,3,1,15,3,4,1,1,1408
2024-08-21 12:12:31,4,5,5,3,15,1,1,2,2,1444
2021-04-27 21:40:17,4,5,5,3,25,2,4,0,1,1239
2020-12-14 07:52:12,2,1,7,4,10,1,2,2,5,1117
2020-03-04 15:23:39,2,4,3,4,10,2,2,0,1,1851
2022-11-06 08:39:47,4,1,3,5,20,2,1,1,2,1319
2023-02-26 05:38:51,4,4,5,5,30,1,4,1,5,1781
2021-08-27 15:27:40,2,4,2,5,25,3,3,1,5,1928
2020-09-27 14:27:16,1,4,5,5,15,3,1,2,1,2073
2020-11-21 00:38:26,3,5,3,3,30,1,3,2,0,1393
2022-01-29 12:30:58,1,1,5,1,10,2,3,3,2,1237
2022-03-07 00:23:41,1,5,5,4,30,3,1,0,4,1100
2023-04-26 09:46:11,1,3,6,1,10,1,2,0,4,1056
2020-03-02 07:41:50,4,3,4,4,10,3,4,1,4,1261
2022-01-26 10:32:33,2,1,5,4,25,2,3,2,0,1334
2022-12-26 15:31:42,1,1,4,2,25,1,4,3,6,1234
2022-11-02 08:01:12,1,3,7,5,15,3,3,1,3,1500
2023-02-24 09:38:38,2,1,7,3,15,1,4,1,0,1126
2021-08-25 15:36:40,2,3,7,1,10,3,2,1,5,1251
2020-05-16 17:04:36,1,1,5,3,30,1,2,2,0,1343
2020-12-20 05:29:35,1,5,2,4,25,3,1,3,0,1617
2022-03-29 03:53:52,1,1,5,3,30,2,2,0,1,1158
2023-01-18 22:56:34,3,5,1,4,25,2,2,0,6,1077
2020-01-18 17:41:34,2,1,4,3,15,1,4,0,2,1223
2021-09-28 02:40:35,2,5,7,5,20,3,2,2,4,1723
2022-11-18 02:45:38,3,4,6,3,25,3,3,2,6,1942
2020-09-07 20:14:14,2,5,3,5,10,2,2,1,0,1320
2022-01-02 11:06:21,1,3,2,4,10,1,3,1,1,1706
2021-08-17 02:11:09,4,3,4,2,15,2,1,1,4,1225
2024-07-17 17:36:49,4,4,2,5,30,1,3,3,3,1964
2022-03-28 03:01:25,3,3,6,4,15,3,4,0,5,1185
2023-04-19 15:15:03,3,3,2,2,25,3,4,3,1,1247
2020-01-05 15:50:28,2,5,7,3,25,3,1,2,5,1661
2024-04-16 21:29:59,1,3,7,5,25,2,2,3,5,1041
2023-07-16 17:53:22,3,1,1,2,25,1,4,0,0,1209
2021-08-10 17:25:55,2,3,7,4,15,1,2,0,6,1158
2023-04-12 00:13:57,1,3,7,2,15,2,1,2,0,1253
2023-10-30 03:30:31,1,4,4,4,25,1,2,2,6,1837
2023-07-30 19:30:42,2,1,3,1,30,2,2,2,0,1083
2024-04-28 13:51:55,3,2,1,2,30,1,2,3,2,1476
2024-06-21 08:12:01,1,4,4,3,30,2,1,0,5,1825
2022-05-09 12:22:20,3,5,3,2,30,2,4,1,2,1299
2021-03-21 09:39:11,3,3,4,4,10,1,2,3,4,1352
2022-12-03 05:48:54,3,1,1,3,25,2,3,3,5,1271
2020-09-18 06:13:24,3,5,2,3,10,1,1,3,6,1499
2022-06-09 17:39:29,2,1,1,2,15,3,1,0,4,1101
2024-02-26 00:42:59,2,4,6,5,20,1,1,1,5,1705
2022-09-18 22:45:38,1,2,3,2,15,2,3,1,1,1629
2021-02-02 01:17:41,2,2,6,5,15,3,2,2,5,1740
2024-06-03 03:47:37,3,3,3,3,30,2,3,0,3,1360
2023-11-08 11:59:27,1,2,7,5,30,1,1,3,0,1779
2022-07-07 11:42:27,2,4,1,4,20,2,3,0,0,1711
2024-05-27 16:26:09,1,4,1,5,10,3,4,2,5,1846
2021-08-01 18:06:53,1,4,4,5,25,2,4,2,2,1858
2023-11-19 03:27:53,3,3,3,4,25,3,3,3,0,1690
2022-08-29 05:51:03,1,5,3,4,25,3,4,1,2,1406
2020-02-24 07:23:20,4,5,5,2,20,3,2,0,4,1133
2020-05-26 02:45:50,3,5,7,2,15,3,1,1,3,1536
2024-08-14 04:36:37,4,3,2,3,25,2,2,3,6,1161
2020-01-04 10:55:19,4,2,7,2,15,2,2,0,5,1358
2022-12-12 19:53:14,3,2,4,5,25,1,4,0,4,1298
2024-02-04 03:16:39,3,2,5,5,30,2,3,1,4,1513
2024-07-01 11:24:39,3,5,4,4,30,2,1,2,5,1627
2021-12-06 23:54:08,4,5,2,3,30,2,4,0,5,1330
2021-06-18 23:20:26,4,2,4,3,15,3,2,3,5,1695
2023-01-03 01:31:17,2,4,5,2,25,1,1,3,5,1813
2022-05-16 18:52:21,4,4,4,2,25,3,4,1,5,1818
2024-04-22 19:59:15,4,2,6,4,10,1,1,2,3,1777
2023-05-08 08:48:09,1,3,5,1,30,2,1,1,1,1212
2020-06-02 13:34:10,3,4,5,3,25,2,3,2,5,2025
2020-12-22 14:02:51,1,4,4,3,10,1,3,0,1,1928
2023-11-05 07:39:22,3,3,6,5,30,3,2,1,2,1269
2020-02-22 06:46:15,4,3,3,2,15,2,4,2,2,1152
2022-01-13 01:18:25,3,2,5,5,15,1,3,0,1,1358
2020-11-10 15:12:54,4,4,1,2,15,1,2,0,1,1641
2023-11-28 16:26:22,2,2,2,3,20,3,1,3,3,1928
2021-05-05 13:24:11,4,2,7,2,15,2,4,1,4,1756
2024-02-11 17:59:04,3,4,7,3,10,1,2,3,1,2034
2020-08-01 09:18:29,4,4,7,1,25,3,3,3,2,1882
2023-06-15 00:13:14,4,3,1,5,10,1,3,0,2,1401
2020-01-25 22:13:26,2,1,5,1,25,2,2,0,1,905
2021-03-04 16:34:37,3,1,6,3,10,1,3,3,5,1371
2022-04-09 16:47:39,1,1,6,4,10,1,3,2,3,1276
2021-09-09 08:38:57,4,3,5,4,15,3,2,0,4,1337
2022-01-17 23:58:21,4,3,3,5,30,3,3,1,1,1365
2022-09-02 11:31:31,1,4,5,3,20,1,1,1,5,1853
2020-08-25 16:45:43,3,5,6,1,10,1,2,3,2,1536
2023-07-18 21:23:25,2,3,7,3,15,3,1,2,2,1229
2023-12-22 16:32:20,4,3,2,4,10,1,2,2,1,1381
2021-10-22 03:39:25,3,4,2,4,20,3,2,2,2,2147
2024-05-13 02:18:07,3,2,5,2,15,2,4,1,2,1645
2020-09-13 07:28:03,4,2,3,4,15,2,1,1,0,1875
2021-03-12 18:15:03,1,1,6,4,25,1,2,3,6,1401
2023-06-28 20:24:07,2,2,5,2,25,2,4,1,5,1698
2022-03-21 05:27:29,2,2,4,5,30,2,4,1,6,1909
2020-09-01 23:28:18,1,2,6,1,30,3,2,1,3,1330
2021-10-17 09:18:33,1,1,2,3,25,3,3,1,4,1453
2024-05-22 01:37:48,4,5,3,4,10,1,4,2,0,1250
2024-03-24 16:04:51,3,3,3,5,15,2,2,3,1,1217
2022-03-23 12:12:18,1,2,5,5,15,2,2,2,1,1837
2020-04-06 16:55:40,1,2,7,2,10,3,4,1,5,1687
2021-12-12 01:36:02,3,5,1,3,15,1,3,1,6,1530
2021-10-12 11:12:32,3,3,3,5,20,3,1,0,6,1256
2024-07-02 00:01:13,3,1,1,2,30,1,2,1,3,1257
2020-10-18 12:21:53,1,4,7,1,25,3,2,0,0,1520
2023-01-12 03:16:38,1,1,3,2,15,1,3,1,0,1253
2023-05-23 19:18:20,3,2,4,1,20,2,4,3,0,1599
2023-08-09 10:27:05,1,2,5,1,25,3,1,1,6,1418
2021-03-19 05:54:23,2,3,3,1,30,1,4,0,2,1061
2024-06-12 17:22:06,2,4,5,1,25,2,3,0,0,1677
2022-04-27 11:53:12,3,4,7,1,25,1,4,3,6,1740
2020-01-05 11:31:03,4,5,6,4,30,3,3,2,3,1627
2021-03-30 01:28:10,3,2,7,2,20,1,4,1,4,1712
2022-05-03 21:24:03,4,1,1,3,10,2,3,1,0,1353
2024-02-08 06:28:18,4,5,3,5,25,2,4,0,1,1045
2023-05-16 05:16:21,1,4,5,5,10,2,1,2,2,1890
2024-08-15 22:28:59,1,3,2,5,25,1,3,1,2,1489
2022-01-04 14:40:42,1,1,6,3,25,2,4,0,0,1433
2021-03-14 15:13:38,1,4,7,3,25,2,4,3,5,1913
2020-02-04 05:46:50,4,3,4,4,30,2,3,2,6,1552
2021-06-03 00:56:49,1,3,5,5,15,3,1,0,5,1321
2021-07-11 12:34:20,2,2,2,3,25,2,4,0,5,1733
2020-06-12 23:42:01,3,4,1,2,25,1,2,3,1,1749
2023-10-04 12:30:50,1,3,1,2,20,3,1,0,1,1232
2020-12-01 18:14:10,2,5,7,3,30,2,1,0,3,1315
2024-04-04 22:08:44,3,2,5,3,25,2,1,2,4,1861
2021-08-31 11:38:25,2,3,2,5,25,2,1,2,4,1210
2021-03-19 11:43:29,1,3,4,2,20,3,3,3,5,1677
2021-09-10 15:24:34,2,5,4,5,20,1,2,0,1,1195
2020-04-07 23:25:16,4,1,1,5,10,3,3,2,5,1023
2023-03-29 20:21:58,3,1,4,2,30,3,1,0,4,1262
2024-06-09 18:27:17,2,4,7,2,25,2,2,0,3,1609
2022-05-12 01:36:40,3,1,4,1,10,1,3,2,3,995
2021-09-18 15:45:18,4,5,5,1,30,3,3,3,5,1422
2023-01-09 04:46:22,3,4,1,3,10,3,2,1,6,1947
2021-07-05 10:55:56,1,3,6,3,25,3,2,3,2,1340
2021-04-09 21:03:19,3,1,7,2,10,2,1,2,3,1253
2021-08-02 04:41:55,4,4,4,5,15,3,4,2,3,1976
2020-11-13 04:46:02,3,3,5,5,20,1,3,2,2,1459
2020-02-15 08:44:08,3,5,4,5,10,3,1,0,0,1256
2022-06-10 21:55:12,2,3,5,1,10,1,4,1,4,1084
2022-02-03 00:32:16,3,3,1,3,15,3,2,3,3,1404
2020-11-15 18:51:36,2,1,1,3,30,2,4,2,2,1243
2021-06-14 09:35:48,1,4,5,1,20,3,3,2,6,2040
2024-06-06 10:51:38,4,1,1,1,25,2,1,3,2,1380
2023-09-30 18:53:31,1,2,1,5,20,1,4,2,6,1500
